epoch,average_loss,pit_acc,InstAcc,R_M_ST,R_M_dur,R_M_v,batch_failed,lr
1,45.7108,0.1588,0.0016,26.8093,0.0747,1527.1572,0,0.001
2,26.0514,0.2610,0.0000,26.8695,0.0316,16.4574,0,0.001
3,26.0233,0.2615,0.0000,26.9041,0.0307,17.6048,0,0.001
4,25.8539,0.2592,0.0000,26.8765,0.0304,12.5543,0,0.001
5,25.8461,0.2617,0.0000,26.9122,0.0330,15.0883,8,0.001
6,25.9015,0.2611,0.0000,26.7299,0.0338,17.9801,30,0.001
