epoch,average_loss,pit_acc,InstAcc,R_M_ST,R_M_dur,R_M_v,batch_failed,lr
80,1.6788,0.0166,0.3695,8.6378,0.1269,3519.6607,0,0.0001
81,1.7775,0.6218,0.3776,9.1772,0.1325,3649.8918,0,0.0001
82,1.6596,0.0000,0.5048,9.3023,0.1364,3942.3351,0,0.0001
83,1.7443,0.0000,0.5113,8.9414,0.1182,3539.9924,0,0.0001
84,1.6792,0.4847,0.4238,8.4697,0.1147,3358.5565,0,0.0001
85,1.6822,0.6379,0.3854,7.8795,0.1142,3467.3010,0,0.0001
86,1.6888,0.0000,0.4523,9.9935,0.1210,3984.5723,0,0.0001
87,1.6848,0.0005,0.4238,7.7966,0.0938,3377.7399,0,0.0001
88,1.7663,0.5720,0.4006,9.7592,0.1198,4316.9706,0,0.0001
89,1.6292,0.0256,0.3730,9.0024,0.0948,3670.3227,0,0.0001
90,1.6391,0.0000,0.4141,8.1529,0.0800,3590.8154,0,0.0001
91,1.6319,0.0159,0.3764,9.2555,0.0836,3685.4112,0,0.0001
92,1.7502,0.6452,0.3916,8.9634,0.0829,3588.4859,0,0.0001
93,1.5367,0.3065,0.4005,8.5239,0.0748,3746.9474,0,0.0001
94,1.6393,0.0061,0.4225,9.0645,0.0664,3674.9064,0,0.0001
95,1.5171,0.1566,0.3818,8.7911,0.0707,3828.0644,0,0.0001
96,1.6227,0.6306,0.3999,8.4791,0.0723,3583.0108,0,0.0001
97,1.5263,0.1736,0.3968,7.9460,0.0640,3484.7760,0,0.0001
98,1.5965,0.0346,0.3917,9.2493,0.0650,3732.9588,0,0.0001
99,1.5439,0.2828,0.4157,8.8940,0.0571,3544.4186,0,0.0001
100,1.5190,0.6460,0.4138,8.1370,0.0537,3532.2547,0,0.0001
101,1.5968,0.1083,0.4025,8.4829,0.0457,3551.3306,0,0.0001
102,1.5066,0.6424,0.4185,8.5136,0.0480,3593.1038,0,0.0001
103,1.4799,0.2676,0.3741,9.5624,0.0511,3952.3438,0,0.0001
104,1.5451,0.1150,0.4007,8.6969,0.0409,3533.5174,0,0.0001
105,1.6807,0.6423,0.3857,8.5954,0.0475,3615.6602,0,0.0001
106,1.6049,0.0582,0.3755,8.4871,0.0382,3480.9918,0,0.0001
107,1.4044,0.2777,0.4051,9.4230,0.0454,3995.0700,0,0.0001
108,1.5536,0.6403,0.3693,8.7057,0.0490,3619.4227,0,0.0001
109,1.4918,0.1810,0.3915,8.5110,0.0405,3629.7165,0,0.0001
110,1.4086,0.3292,0.3970,8.1899,0.0369,3486.2649,0,0.0001
111,1.6579,0.6293,0.3643,9.4836,0.0464,3790.5147,0,0.0001
112,1.5861,0.1411,0.3733,8.6072,0.0347,3591.4632,0,0.0001
113,1.4186,0.2773,0.3819,7.9399,0.0320,3445.9044,0,0.0001
114,1.6639,0.6322,0.3665,9.6733,0.0444,3724.0977,0,0.0001
115,1.3775,0.3622,0.3819,8.2283,0.0332,3473.7796,0,0.0001
116,1.4818,0.1284,0.3745,9.8637,0.0365,4189.6226,0,0.0001
117,1.3360,0.2987,0.4326,9.2991,0.0315,4136.7555,0,0.0001
118,1.5034,0.6178,0.3391,9.2912,0.0374,3677.8180,0,0.0001
119,1.3885,0.4135,0.3755,10.0978,0.0350,4108.4058,0,0.0001
120,1.4877,0.2295,0.3687,9.6510,0.0343,4003.1576,0,0.0001
121,1.3808,0.3895,0.3908,9.6682,0.0339,4227.8293,0,0.0001
122,1.4085,0.6066,0.3764,8.6936,0.0342,3508.2388,0,0.0001
123,1.3920,0.5034,0.3711,8.9223,0.0320,3627.1587,0,0.0001
124,1.4186,0.3385,0.3569,7.9087,0.0310,3489.6449,0,0.0001
125,1.4106,0.5732,0.3218,8.7458,0.0349,3606.0377,0,0.0001
126,1.3750,0.4553,0.3508,8.6513,0.0312,3605.4055,0,0.0001
127,1.3291,0.5218,0.3656,8.8450,0.0288,3634.6090,0,0.0001
128,1.3083,0.5496,0.3593,8.6917,0.0306,3808.9575,0,0.0001
129,1.3406,0.3936,0.3988,7.8021,0.0262,3430.7284,0,0.0001
130,1.6086,0.5818,0.3015,9.3293,0.0349,4266.2003,0,0.0001
131,1.9017,0.1091,0.3724,8.0287,0.0261,3522.4624,0,0.0001
132,1.3956,0.3376,0.3272,7.8668,0.0293,3358.3657,0,0.0001
133,2.2259,0.6592,0.1341,8.6947,0.0406,3461.7743,0,0.0001
134,1.2990,0.5024,0.3383,8.2753,0.0312,3758.6844,0,0.0001
135,1.9394,0.0753,0.4031,8.7273,0.0276,3498.7022,0,0.0001
136,1.5583,0.1606,0.3847,9.1473,0.0284,3633.2576,0,0.0001
137,1.4896,0.6295,0.3069,8.6044,0.0420,3653.9451,0,0.0001
138,1.6698,0.6233,0.2104,9.4285,0.0463,3878.8404,0,0.0001
139,1.4178,0.5624,0.3168,8.0151,0.0374,3454.6532,0,0.0001
140,1.4924,0.0923,0.3655,9.3533,0.0370,4016.1902,0,0.0001
141,1.6556,0.0318,0.4032,9.5253,0.0317,3973.7247,0,0.0001
142,1.6306,0.0290,0.3692,7.7572,0.0285,3351.5464,0,0.0001
143,1.4373,0.1709,0.3280,8.4315,0.0319,3622.4214,0,0.0001
144,1.4802,0.5373,0.2569,8.4589,0.0349,4199.5078,0,0.0001
145,1.5734,0.6056,0.1630,9.2618,0.0350,3954.7098,0,0.0001
146,1.4539,0.4678,0.2742,9.7124,0.0324,4276.1563,0,0.0001
147,1.4560,0.1930,0.3333,9.8996,0.0310,3954.4868,0,0.0001
148,1.6152,0.0716,0.3727,8.5908,0.0291,3607.7916,0,0.0001
149,1.5731,0.0932,0.3708,8.7064,0.0285,3663.6606,0,0.0001
150,1.4955,0.2623,0.3520,8.8746,0.0304,3645.5647,0,0.0001
151,1.4468,0.5648,0.3537,8.6015,0.0323,3485.6077,0,0.0001
152,1.5273,0.6138,0.3154,9.1312,0.0370,3966.1395,0,0.0001
153,1.4407,0.5659,0.3283,8.9356,0.0349,3785.3359,0,0.0001
154,1.3957,0.3647,0.3468,9.1694,0.0307,3833.8623,0,0.0001
155,1.5061,0.1897,0.3659,9.0917,0.0292,3663.5872,0,0.0001
156,1.5358,0.2002,0.3371,8.9014,0.0308,3745.6980,0,0.0001
157,1.3406,0.3867,0.3690,9.2896,0.0323,4220.4872,0,0.0001
158,1.4500,0.5569,0.3060,8.7222,0.0344,3540.1955,0,0.0001
159,1.4603,0.5782,0.3033,8.9404,0.0353,3665.5578,0,0.0001
160,1.3649,0.5268,0.3591,8.6718,0.0306,3546.6321,0,0.0001
161,1.4441,0.4039,0.3485,9.0227,0.0293,3646.9091,0,0.0001
162,1.3923,0.3839,0.3648,8.3531,0.0254,3723.0021,0,0.0001
163,1.3424,0.4581,0.3456,8.4188,0.0241,3441.5364,0,0.0001
164,1.4009,0.5515,0.3216,9.4821,0.0289,4057.4687,0,0.0001
165,1.3614,0.5668,0.2868,8.8230,0.0267,3497.0600,0,0.0001
166,1.4045,0.4204,0.3160,8.9592,0.0264,3523.4185,0,0.0001
167,1.3345,0.4124,0.3484,8.7338,0.0256,3495.9840,0,0.0001
168,1.3311,0.4979,0.3334,8.8589,0.0250,3594.5058,0,0.0001
169,1.3461,0.5981,0.3342,8.8183,0.0277,3744.3358,0,0.0001
170,1.3581,0.5041,0.3560,9.1596,0.0263,3629.4291,0,0.0001
171,1.3876,0.3986,0.3539,9.1442,0.0246,3594.1483,0,0.0001
172,1.2999,0.5007,0.3840,9.1879,0.0254,4070.1231,0,0.0001
173,1.4003,0.5347,0.3423,10.2863,0.0302,3935.8904,0,0.0001
174,1.3219,0.4651,0.3534,8.3752,0.0262,3452.8896,0,0.0001
175,1.3178,0.4898,0.3324,8.0133,0.0248,3431.8465,0,0.0001
176,1.2784,0.5944,0.3484,8.5668,0.0239,3484.3387,0,0.0001
177,1.3034,0.5300,0.3426,8.6660,0.0279,3946.2641,0,0.0001
178,1.4030,0.4094,0.3235,8.7296,0.0271,3562.1040,0,0.0001
179,1.3393,0.4589,0.3411,10.0811,0.0278,4096.3101,0,0.0001
180,1.3579,0.5622,0.3496,9.5191,0.0290,3924.3516,0,0.0001
181,1.3321,0.4691,0.3380,9.2013,0.0251,3853.1076,0,0.0001
182,1.2931,0.4856,0.3289,8.0164,0.0238,3509.4535,0,0.0001
183,1.3251,0.5843,0.3189,8.8984,0.0254,3578.3416,0,0.0001
184,1.3558,0.5291,0.3491,8.7540,0.0254,3552.4638,0,0.0001
185,1.3314,0.4997,0.3299,9.6559,0.0248,3837.6803,0,0.0001
186,1.3267,0.4609,0.3260,9.3232,0.0241,3682.0858,0,0.0001
187,1.3297,0.5580,0.3232,8.7178,0.0244,3545.5660,0,0.0001
188,1.3413,0.5682,0.3219,8.8243,0.0259,3583.5642,0,0.0001
189,1.2616,0.5485,0.3414,9.0534,0.0220,3738.5373,0,0.0001
190,1.3042,0.4392,0.3604,7.9738,0.0216,3321.3806,0,0.0001
191,1.2968,0.5982,0.3137,8.1102,0.0238,3525.1694,0,0.0001
192,1.2475,0.6214,0.3405,7.8674,0.0233,3379.2523,0,0.0001
193,1.3036,0.4609,0.3330,9.1465,0.0258,4094.0208,0,0.0001
194,1.3781,0.3748,0.3153,7.7869,0.0220,3415.7171,0,0.0001
195,1.2602,0.6010,0.3190,8.3874,0.0242,3520.2749,0,0.0001
196,1.3165,0.6275,0.3321,7.9771,0.0253,3520.0413,0,0.0001
197,1.2515,0.4604,0.3547,9.0044,0.0232,4040.2896,0,0.0001
198,1.4390,0.3294,0.3348,8.4605,0.0221,3476.1414,0,0.0001
199,1.2956,0.5810,0.3605,8.6545,0.0264,3671.3260,0,0.0001
200,1.3556,0.5988,0.3348,9.0680,0.0268,3678.3671,0,0.0001
201,1.2986,0.4698,0.3608,8.6423,0.0246,3737.2738,0,0.0001
202,1.3997,0.3842,0.3274,8.7528,0.0247,3552.3769,0,0.0001
203,1.3150,0.5612,0.3319,9.0217,0.0251,3597.7472,0,0.0001
204,1.3438,0.6388,0.3318,8.4516,0.0258,3513.9054,0,0.0001
205,1.3142,0.5058,0.3217,9.5084,0.0252,3742.3548,0,0.0001
206,1.3461,0.4196,0.3292,10.3735,0.0248,4056.7092,0,0.0001
207,1.2994,0.5052,0.3064,8.6751,0.0246,3440.5681,0,0.0001
208,1.3218,0.6193,0.3162,8.6904,0.0246,3605.7292,0,0.0001
209,1.2760,0.5754,0.3169,8.7569,0.0232,3505.4546,0,0.0001
210,1.3325,0.4799,0.3165,9.1034,0.0241,3619.2236,0,0.0001
211,1.2557,0.5169,0.3399,8.7463,0.0230,3571.1637,0,0.0001
212,1.2793,0.5706,0.3138,9.0273,0.0241,3648.0386,0,0.0001
213,1.2678,0.5850,0.3108,8.4391,0.0232,3595.0383,0,0.0001
214,1.2440,0.5182,0.2879,8.0866,0.0210,3443.5458,0,0.0001
215,1.2107,0.5458,0.3299,8.5264,0.0215,3519.3073,0,0.0001
216,1.2705,0.5775,0.3207,8.3922,0.0239,3961.4332,0,0.0001
217,1.2419,0.5158,0.3110,8.5997,0.0213,3568.6495,0,0.0001
218,1.2690,0.5201,0.3172,8.6422,0.0232,3597.6354,0,0.0001
219,1.3060,0.5959,0.3266,9.0225,0.0265,3587.9290,0,0.0001
220,1.2849,0.5724,0.3259,9.2243,0.0254,3706.2484,0,0.0001
221,1.3382,0.4571,0.2933,10.0870,0.0251,4028.8009,0,0.0001
222,1.2797,0.5357,0.3227,8.7779,0.0225,3518.3433,0,0.0001
223,1.3213,0.6292,0.2834,9.0674,0.0249,3567.5965,0,0.0001
224,1.2275,0.5647,0.2566,8.7673,0.0232,3683.5070,0,0.0001
225,1.2785,0.4916,0.2434,8.6378,0.0219,3481.3420,0,0.0001
226,1.2670,0.5841,0.2997,8.4988,0.0243,3490.7222,0,0.0001
227,1.2783,0.6407,0.2873,8.8040,0.0240,3561.9035,0,0.0001
228,1.2365,0.5505,0.3206,8.4517,0.0232,3584.2196,0,0.0001
229,1.2938,0.4611,0.3095,8.0646,0.0227,3484.2105,0,0.0001
230,1.2508,0.6128,0.2983,8.4014,0.0250,3561.6288,0,0.0001
231,1.2914,0.6138,0.3014,8.4199,0.0251,3759.3262,0,0.0001
232,1.2900,0.4700,0.2355,8.7928,0.0238,3599.9983,0,0.0001
233,1.3215,0.4838,0.2473,8.5065,0.0254,3556.8442,0,0.0001
234,1.2723,0.6382,0.2999,8.4093,0.0240,3519.4017,0,0.0001
235,1.2771,0.6252,0.2887,8.4700,0.0235,3657.0424,0,0.0001
236,1.3850,0.4475,0.2758,8.9388,0.0251,3597.0278,0,0.0001
237,1.3065,0.4681,0.2721,8.8742,0.0223,3501.1047,0,0.0001
238,1.2666,0.6577,0.2651,7.9843,0.0216,3447.8391,0,0.0001
239,1.3194,0.5889,0.2598,10.4484,0.0254,4169.0364,0,0.0001
240,1.3632,0.4040,0.2599,8.7615,0.0215,3524.8997,0,0.0001
241,1.2802,0.4843,0.2703,8.4731,0.0221,3512.6313,0,0.0001
242,1.3017,0.6407,0.2997,9.0629,0.0238,3518.3615,0,0.0001
243,1.2875,0.6414,0.3025,8.7052,0.0239,3570.8596,0,0.0001
244,1.3455,0.4612,0.2731,9.5393,0.0261,3817.6181,0,0.0001
245,1.3428,0.4324,0.2539,9.3448,0.0247,3757.6142,0,0.0001
246,1.2611,0.5739,0.2524,8.7790,0.0231,3570.1610,0,0.0001
247,1.3320,0.6503,0.2680,8.8463,0.0236,3655.4024,0,0.0001
248,1.2335,0.5929,0.3179,7.9240,0.0210,3382.6355,0,0.0001
249,1.2680,0.5032,0.2536,9.1970,0.0228,3763.3088,0,0.0001
250,1.2876,0.5061,0.2083,9.9937,0.0251,3962.9086,0,0.0001
251,1.2138,0.5765,0.2650,8.5338,0.0214,3572.8269,0,0.0001
252,1.2642,0.6228,0.3172,8.7871,0.0218,3591.8975,0,0.0001
253,1.2607,0.5716,0.3174,8.6589,0.0221,3684.2806,0,0.0001
254,1.2200,0.5263,0.3379,8.7015,0.0215,3730.2120,0,0.0001
255,1.3158,0.5155,0.3105,9.6220,0.0236,3849.2979,0,0.0001
256,1.2026,0.5589,0.3133,8.1331,0.0201,3540.6697,0,0.0001
257,1.2392,0.5969,0.3100,8.6260,0.0213,3522.5470,0,0.0001
258,1.2903,0.6132,0.2630,8.7560,0.0226,3490.1590,0,0.0001
259,1.2646,0.5449,0.2251,9.1080,0.0235,3728.6568,0,0.0001
260,1.3172,0.5096,0.2621,9.4469,0.0237,3750.4176,0,0.0001
261,1.2524,0.5854,0.3469,7.9393,0.0220,3398.8954,0,0.0001
262,1.3481,0.6433,0.3049,9.0963,0.0251,3620.9429,0,0.0001
263,1.2197,0.5893,0.2334,8.2226,0.0218,3428.0705,0,0.0001
264,1.2797,0.5333,0.1960,8.7209,0.0247,3599.3215,0,0.0001
265,1.2652,0.5460,0.2351,9.6414,0.0245,3867.1759,0,0.0001
266,1.2207,0.5998,0.3256,8.0669,0.0214,3479.1012,0,0.0001
267,1.2623,0.5898,0.3032,8.6535,0.0229,3585.6440,0,0.0001
268,1.2488,0.5731,0.2797,9.4760,0.0241,4137.5199,0,0.0001
269,1.3402,0.4412,0.1631,8.8215,0.0231,3571.7856,0,0.0001
270,1.1998,0.5439,0.2540,8.3039,0.0201,3457.8598,0,0.0001
271,1.3126,0.6759,0.3015,8.9485,0.0225,3444.9423,0,0.0001
272,1.2245,0.6203,0.3371,8.5164,0.0215,3472.5981,0,0.0001
273,1.2778,0.4670,0.3390,9.4970,0.0223,3723.0381,0,0.0001
274,1.2531,0.4925,0.2731,8.9624,0.0222,3849.7863,0,0.0001
275,1.2398,0.5804,0.1928,8.8689,0.0207,3569.8719,0,0.0001
276,1.2822,0.6515,0.2041,8.7323,0.0213,3655.9459,0,0.0001
277,1.2598,0.5565,0.2528,8.9163,0.0222,3621.5002,0,0.0001
278,1.2286,0.4915,0.3013,8.3539,0.0209,3498.9320,0,0.0001
279,1.2380,0.5034,0.3166,9.0367,0.0233,3922.4863,0,0.0001
280,1.2878,0.5761,0.3061,9.3941,0.0230,3740.9441,0,0.0001
281,1.3049,0.5660,0.2835,9.7158,0.0241,3984.4553,0,0.0001
282,1.2955,0.5317,0.2199,9.1414,0.0220,3677.6904,0,0.0001
283,1.3074,0.5274,0.1847,9.8612,0.0242,3954.8795,0,0.0001
284,1.2284,0.5801,0.2331,8.4145,0.0214,3631.5018,0,0.0001
285,1.2628,0.5696,0.3217,8.6501,0.0221,3530.4704,0,0.0001
286,1.2705,0.6048,0.3381,9.2884,0.0232,3646.8676,0,0.0001
287,1.2299,0.5726,0.3373,8.3032,0.0220,3456.9041,0,0.0001
288,1.2520,0.5480,0.2963,8.7968,0.0214,3487.3221,0,0.0001
289,1.2487,0.5880,0.2984,9.2798,0.0224,3968.1898,0,0.0001
290,1.2714,0.5555,0.2662,8.7837,0.0205,3523.4173,0,0.0001
291,1.2155,0.5543,0.2498,8.1861,0.0211,3483.8124,0,0.0001
292,1.2530,0.6080,0.2951,8.9445,0.0225,3571.3418,0,0.0001
293,1.2055,0.6173,0.3962,8.3891,0.0203,3529.6271,0,0.0001
294,1.2272,0.5576,0.3730,9.2124,0.0216,3664.7183,0,0.0001
295,1.2869,0.5216,0.3462,8.9206,0.0217,3558.8732,0,0.0001
296,1.2557,0.5891,0.2465,8.2795,0.0206,3474.2179,0,0.0001
297,1.2890,0.5901,0.2326,9.5405,0.0219,3773.7416,0,0.0001
298,1.2238,0.5530,0.3303,8.1581,0.0201,3439.6742,0,0.0001
299,1.1970,0.5884,0.3903,7.9897,0.0207,3388.6021,0,0.0001
300,1.2222,0.6236,0.3446,8.3055,0.0199,3511.9814,0,0.0001
301,1.2264,0.6074,0.2790,8.6622,0.0209,3569.1725,0,0.0001
302,1.2213,0.5471,0.2454,9.5410,0.0223,3821.2572,0,0.0001
303,1.2373,0.5439,0.2450,8.5843,0.0185,3389.5243,0,0.0001
304,1.3125,0.6250,0.2911,8.9379,0.0210,3870.0803,0,0.0001
305,1.2976,0.5095,0.2627,9.2857,0.0230,3846.6207,0,0.0001
306,1.2940,0.4610,0.3093,9.4083,0.0233,4040.4119,0,0.0001
307,1.2268,0.5484,0.3697,8.2126,0.0197,3444.3169,0,0.0001
308,1.2383,0.6435,0.3382,8.0067,0.0198,3470.9555,0,0.0001
309,1.2163,0.6339,0.3196,9.1568,0.0203,3607.5752,0,0.0001
310,1.2326,0.5020,0.2778,8.1867,0.0204,3517.3222,0,0.0001
311,1.2791,0.4956,0.2608,8.3217,0.0233,3640.6206,0,0.0001
312,1.2758,0.6225,0.2737,9.1154,0.0218,3591.3441,0,0.0001
313,1.2174,0.6284,0.2732,8.4729,0.0194,3663.4022,0,0.0001
314,1.2488,0.5360,0.2370,9.0501,0.0209,3564.2000,0,0.0001
315,1.2771,0.5220,0.2406,8.5994,0.0216,3603.4378,0,0.0001
316,1.2114,0.6427,0.3066,8.5281,0.0203,3487.9670,0,0.0001
317,1.2014,0.6305,0.3608,8.7090,0.0200,3551.6656,0,0.0001
318,1.2159,0.5457,0.3037,8.9557,0.0220,3750.4449,0,0.0001
319,1.2674,0.4962,0.2997,8.6755,0.0202,3635.5695,0,0.0001
320,1.2661,0.6001,0.3250,8.6407,0.0207,3940.6202,0,0.0001
321,1.2412,0.6029,0.3071,8.1827,0.0209,3969.0618,0,0.0001
322,1.2595,0.4628,0.2782,7.9869,0.0202,3368.4517,0,0.0001
323,1.2299,0.4914,0.3111,9.5556,0.0217,3825.7296,0,0.0001
324,1.2065,0.6438,0.3207,7.7162,0.0209,3366.0553,0,0.0001
325,1.2978,0.6370,0.3392,9.1750,0.0228,3692.3111,0,0.0001
326,1.2073,0.5426,0.3292,8.8462,0.0206,3638.5791,0,0.0001
327,1.2078,0.5063,0.3034,9.4380,0.0219,4011.0988,0,0.0001
328,1.2040,0.5708,0.2838,8.6397,0.0204,3587.5614,0,0.0001
329,1.2443,0.6405,0.3193,8.7081,0.0193,3514.0723,0,0.0001
330,1.2440,0.6021,0.2963,9.5191,0.0208,3695.0729,0,0.0001
331,1.2321,0.5471,0.3197,8.2744,0.0204,3462.9586,0,0.0001
332,1.2047,0.5624,0.3160,9.0284,0.0229,4081.0270,0,0.0001
333,1.2171,0.5622,0.3099,8.4662,0.0208,3479.9162,0,0.0001
334,1.1845,0.5430,0.3283,8.1433,0.0195,3889.7647,0,0.0001
335,1.2497,0.5716,0.3289,8.3343,0.0192,3437.4800,0,0.0001
336,1.2444,0.5978,0.3218,8.8698,0.0194,3559.4673,0,0.0001
337,1.2326,0.6052,0.2972,8.9305,0.0207,3672.4044,0,0.0001
338,1.2697,0.5754,0.2534,9.2857,0.0219,3672.5762,0,0.0001
339,1.2564,0.5226,0.2744,9.5023,0.0221,3757.4374,0,0.0001
340,1.2311,0.5690,0.3504,8.8574,0.0205,3544.1551,0,0.0001
341,1.2494,0.6399,0.3596,8.7953,0.0203,3537.8961,0,0.0001
342,1.2267,0.6049,0.2966,8.8939,0.0207,3821.3203,0,0.0001
343,1.2426,0.4993,0.2810,8.3934,0.0209,3509.0603,0,0.0001
344,1.2299,0.5732,0.2632,9.1929,0.0209,3653.7249,0,0.0001
345,1.2828,0.5867,0.3012,9.2285,0.0219,4206.7068,0,0.0001
346,1.2844,0.4728,0.3341,8.5973,0.0205,3571.9146,0,0.0001
347,1.2479,0.5057,0.3330,9.0788,0.0210,3919.6660,0,0.0001
