epoch,average_loss,pit_acc,InstAcc,R_M_ST,R_M_dur,R_M_v,batch_failed,lr
1,4.0051,0.2859,0.5505,2.4400,0.0318,470.8211,0,0.0001
2,1.9442,0.3609,0.6468,1.1720,0.0240,25.3666,0,0.0001
3,1.9599,0.3589,0.6292,0.9930,0.0246,35.8110,0,0.0001
4,1.9097,0.3628,0.6228,0.8764,0.0243,30.0543,0,0.0001
5,1.9965,0.3709,0.6473,1.1325,0.0251,48.8164,0,0.0001
6,1.8757,0.3689,0.6394,0.9216,0.0240,26.3403,0,0.0001
7,1.8859,0.3654,0.6512,0.9876,0.0242,28.2326,0,0.0001
