epoch,average_loss,pit_acc,InstAcc,R_M_ST,R_M_dur,R_M_v,batch_failed,lr
1,6.7981,0.0059,0.0284,9.7404,0.1756,3776.9555,0,0.0001
2,4.4928,0.0000,0.0000,9.7616,0.1762,3880.5362,0,0.0001
3,3.1081,0.0000,0.0000,9.7601,0.1764,3884.9330,1,0.0001
4,2.6862,0.0000,0.0000,9.7906,0.1768,3894.5692,0,0.0001
5,2.6466,0.1499,0.0000,9.7272,0.1755,3867.2481,0,0.0001
6,2.5381,0.0000,0.0000,9.6973,0.1749,3854.5118,0,0.0001
7,2.4991,0.0000,0.0000,9.7581,0.1761,3878.8510,0,0.0001
