epoch,average_loss,pit_acc,InstAcc,R_M_ST,R_M_dur,R_M_v,batch_failed,lr
1,13.6478,0.6371,0.7129,3.9245,0.0455,557.7350,0,0.0001
2,9.7492,0.6846,0.7376,3.1502,0.0222,52.9881,0,0.0001
3,9.6593,0.6849,0.7396,3.0759,0.0217,51.2651,0,0.0001
